kode_kemendagri,nama_clean,tahun,bulan,precipitation_sum_mm,rain_sum_mm,precipitation_hours_total,rainy_days,heavy_rain_days_50mm,max_daily_precipitation_mm,wind_gusts_10m_max_kmh,et0_fao_evapotranspiration_mm_avg,soil_moisture_0_to_7cm_avg,rain_intensity_mm_per_hour_avg
3212,KABUPATEN INDRAMAYU,2020,5,150.5,150.5,253.0,29,0,22.6,39.6,3.619677419354839,0.2803965053763441,0.5164955761769041
3212,KABUPATEN INDRAMAYU,2020,6,27.200000000000003,27.200000000000003,101.0,18,0,6.2,44.3,4.476,0.14995694444444443,0.248627730294397
3212,KABUPATEN INDRAMAYU,2020,7,36.2,36.2,62.0,14,0,16.0,52.9,5.0287096774193545,0.14868682795698923,0.5121847200418629
3212,KABUPATEN INDRAMAYU,2020,8,11.9,11.9,40.0,11,0,4.2,55.1,5.480967741935483,0.11134274193548387,0.25051948051948053
3212,KABUPATEN INDRAMAYU,2020,9,34.8,34.8,45.0,13,0,17.3,52.6,6.179333333333333,0.1305013888888889,0.3728303747534517
3212,KABUPATEN INDRAMAYU,2020,10,99.0,99.0,164.0,24,0,33.7,51.5,4.978709677419355,0.176997311827957,0.4191013391564862
3212,KABUPATEN INDRAMAYU,2020,11,112.2,112.2,234.0,28,0,15.3,49.0,4.585666666666667,0.2157736111111111,0.4232160498231928
3212,KABUPATEN INDRAMAYU,2020,12,246.1,246.1,404.0,31,0,23.6,69.8,3.5677419354838706,0.3359838709677419,0.5742528261529375
3212,KABUPATEN INDRAMAYU,2021,1,306.4,306.4,455.0,30,0,33.0,58.0,2.9116129032258065,0.3627674731182796,0.6642080730730111
3212,KABUPATEN INDRAMAYU,2021,2,476.5,476.5,490.0,28,2,75.5,57.2,3.1278571428571427,0.4023616071428572,0.8520441114041964
3212,KABUPATEN INDRAMAYU,2021,3,178.8,178.8,299.0,31,0,29.8,44.3,3.964193548387097,0.3522862903225807,0.536667140049493
3212,KABUPATEN INDRAMAYU,2021,4,67.5,67.5,186.0,26,0,8.7,54.4,4.2156666666666665,0.2539180555555556,0.3312817737817737
3212,KABUPATEN INDRAMAYU,2021,5,67.8,67.8,186.0,29,0,24.6,43.6,4.1970967741935485,0.18872177419354838,0.3111616352995664
3212,KABUPATEN INDRAMAYU,2021,6,112.4,112.4,241.0,30,0,23.6,38.9,3.628,0.2280097222222222,0.3809984968734969
3212,KABUPATEN INDRAMAYU,2021,7,19.6,19.6,79.0,13,0,4.3,48.6,4.748064516129032,0.1554193548387097,0.20940559440559442
3212,KABUPATEN INDRAMAYU,2021,8,22.6,22.6,63.0,17,0,8.3,51.8,5.3590322580645156,0.14483198924731183,0.2690756302521008
3212,KABUPATEN INDRAMAYU,2021,9,37.0,37.0,102.0,16,0,14.6,54.0,5.630333333333334,0.1420513888888889,0.23933712121212122
3212,KABUPATEN INDRAMAYU,2021,10,99.9,99.9,134.0,24,0,13.1,57.2,5.3745161290322585,0.17293010752688173,0.666054553085803
3212,KABUPATEN INDRAMAYU,2021,11,289.2,289.2,271.0,26,0,35.1,39.6,3.8676666666666666,0.30620277777777777,0.9281308187162262
3212,KABUPATEN INDRAMAYU,2021,12,282.6,282.6,310.0,31,0,39.0,43.6,3.5509677419354837,0.3694274193548387,0.920587743836341
3212,KABUPATEN INDRAMAYU,2022,1,160.5,160.5,307.0,30,0,17.4,53.6,3.9325806451612904,0.3264758064516129,0.5153575985206419
3212,KABUPATEN INDRAMAYU,2022,2,178.2,178.2,253.0,28,0,20.8,54.4,3.9417857142857144,0.33163839285714286,0.7520250343727237
3212,KABUPATEN INDRAMAYU,2022,3,136.8,136.8,203.0,29,0,26.1,50.4,4.333548387096775,0.29620295698924737,0.5597584790688237
3212,KABUPATEN INDRAMAYU,2022,4,149.3,149.3,190.0,28,0,32.0,40.0,4.265666666666666,0.2165236111111111,0.6384863945578231
3212,KABUPATEN INDRAMAYU,2022,5,103.5,103.5,224.0,28,0,17.1,36.0,3.869677419354839,0.2588615591397849,0.3849938835183196
3212,KABUPATEN INDRAMAYU,2022,6,83.4,83.4,156.0,25,0,11.1,38.2,3.630333333333333,0.23640000000000003,0.41278743478743474
3212,KABUPATEN INDRAMAYU,2022,7,87.2,87.2,86.0,13,0,27.3,44.3,4.4719354838709675,0.17638037634408602,0.7492210567210567
3212,KABUPATEN INDRAMAYU,2022,8,26.5,26.5,57.0,18,0,5.2,49.7,5.2458064516129035,0.1543252688172043,0.39503968253968247
3212,KABUPATEN INDRAMAYU,2022,9,67.7,67.7,116.0,19,0,17.0,47.2,5.441,0.1578,0.4456804990946265
3212,KABUPATEN INDRAMAYU,2022,10,191.6,191.6,266.0,31,0,21.6,44.6,4.053548387096774,0.2805685483870968,0.7348477239606273
3212,KABUPATEN INDRAMAYU,2022,11,253.9,253.9,266.0,30,0,27.4,43.9,3.982666666666667,0.30654583333333335,0.8740036722536725
3212,KABUPATEN INDRAMAYU,2022,12,270.2,270.2,276.0,31,0,44.9,61.9,4.008064516129032,0.30043548387096775,0.9213027695336942
3212,KABUPATEN INDRAMAYU,2023,1,155.1,155.1,288.0,31,0,25.1,55.4,4.080967741935484,0.31846505376344086,0.5046760810873716
3212,KABUPATEN INDRAMAYU,2023,2,205.2,205.2,339.0,28,0,29.0,54.4,3.363928571428571,0.3229122023809524,0.5513478229253701
3212,KABUPATEN INDRAMAYU,2023,3,122.2,122.2,231.0,30,0,13.7,50.4,4.386451612903225,0.25933870967741934,0.4842417027417027
3212,KABUPATEN INDRAMAYU,2023,4,119.7,119.7,177.0,27,0,18.7,40.3,4.558666666666666,0.2021875,0.6184507981730204
3212,KABUPATEN INDRAMAYU,2023,5,71.3,71.3,104.0,19,0,16.6,43.9,4.668064516129032,0.18824193548387097,0.518126873126873
3212,KABUPATEN INDRAMAYU,2023,6,43.5,43.5,96.0,18,0,16.6,41.0,4.621333333333333,0.16160833333333333,0.30908330866664196
3212,KABUPATEN INDRAMAYU,2023,7,34.1,34.1,48.0,12,0,11.8,49.3,5.0038709677419355,0.16665322580645162,0.5188657407407408
3212,KABUPATEN INDRAMAYU,2023,8,0.4,0.4,2.0,2,0,0.3,56.9,5.732903225806451,0.12097849462365591,0.2
3212,KABUPATEN INDRAMAYU,2023,9,0.1,0.1,1.0,1,0,0.1,52.2,6.515,0.11854166666666667,0.1
3212,KABUPATEN INDRAMAYU,2023,10,15.0,15.0,30.0,13,0,6.9,50.0,6.373870967741936,0.12426881720430107,0.4794871794871795
3212,KABUPATEN INDRAMAYU,2023,11,108.4,108.4,174.0,27,0,15.5,43.2,5.070333333333333,0.20425000000000001,0.5046663727219284
3212,KABUPATEN INDRAMAYU,2023,12,132.0,132.0,230.0,31,0,12.8,35.6,4.643225806451613,0.29560887096774197,0.5503064724372024
3212,KABUPATEN INDRAMAYU,2024,1,346.9,346.9,346.0,31,0,28.8,46.1,3.814516129032258,0.3768387096774194,0.9779765080786254
3212,KABUPATEN INDRAMAYU,2024,2,243.9,243.9,326.0,29,0,28.1,43.2,4.203448275862069,0.3725933908045977,0.6912992116391017
3212,KABUPATEN INDRAMAYU,2024,3,210.0,210.0,284.0,31,0,23.4,54.0,4.273548387096774,0.34969758064516127,0.6638029875344247
3212,KABUPATEN INDRAMAYU,2024,4,191.5,191.5,250.0,29,0,24.2,38.5,4.240333333333334,0.33301111111111115,0.7082947439083341
3212,KABUPATEN INDRAMAYU,2024,5,94.4,94.4,72.0,17,0,39.2,50.8,4.841612903225807,0.1805241935483871,0.5519607843137254
3212,KABUPATEN INDRAMAYU,2024,6,80.1,80.1,129.0,23,0,14.9,45.7,4.304666666666666,0.2136611111111111,0.48562456866804704
3212,KABUPATEN INDRAMAYU,2024,7,76.7,76.7,79.0,10,0,37.9,49.0,4.801290322580646,0.18164247311827958,0.6802204374572796
3212,KABUPATEN INDRAMAYU,2024,8,6.6,6.6,14.0,4,0,4.3,56.5,5.907741935483871,0.10147983870967743,0.38482142857142854
3212,KABUPATEN INDRAMAYU,2024,9,64.0,64.0,61.0,12,0,31.0,52.6,5.925,0.14106666666666667,0.6919417388167388
3212,KABUPATEN INDRAMAYU,2024,10,22.7,22.7,68.0,18,0,4.1,50.4,5.99483870967742,0.15975268817204302,0.3131944444444444
3212,KABUPATEN INDRAMAYU,2024,11,294.6,294.6,263.0,29,0,24.3,38.5,4.291333333333333,0.31890555555555555,1.1922145861801037
3212,KABUPATEN INDRAMAYU,2024,12,316.7,316.7,307.0,31,0,27.6,55.8,3.8329032258064517,0.34347983870967747,1.0162490021574464
3212,KABUPATEN INDRAMAYU,2025,1,414.59999999999997,414.59999999999997,385.0,31,0,38.7,55.1,3.7093548387096775,0.36533333333333334,1.1644225324538415
3212,KABUPATEN INDRAMAYU,2025,2,248.5,248.5,337.0,28,0,21.4,61.9,4.0175,0.33753869047619045,0.7558326742701741
3212,KABUPATEN INDRAMAYU,2025,3,336.7,336.7,287.0,31,1,66.0,51.5,4.048709677419355,0.32743413978494623,1.0115141041753943
3212,KABUPATEN INDRAMAYU,2025,4,273.8,273.8,265.0,30,0,26.7,35.3,4.102,0.3188958333333333,0.8748778351278349
3212,KABUPATEN INDRAMAYU,2025,5,302.5,302.5,238.0,29,1,69.8,41.0,3.7112903225806453,0.31036155913978497,1.024670176566728
3212,KABUPATEN INDRAMAYU,2025,6,62.9,62.9,124.0,24,0,13.2,58.0,3.869333333333333,0.16885555555555556,0.4455654761904763
3212,KABUPATEN INDRAMAYU,2025,7,38.7,38.7,64.0,13,0,10.2,43.6,4.661290322580645,0.14152553763440862,0.5448290598290598
3212,KABUPATEN INDRAMAYU,2025,8,72.6,72.6,112.0,23,0,16.1,48.6,4.6254838709677415,0.19924462365591397,0.5481469979296066
3212,KABUPATEN INDRAMAYU,2025,9,36.7,36.7,80.0,21,0,9.9,54.4,5.387,0.12308333333333334,0.4278519892805606
3212,KABUPATEN INDRAMAYU,2025,10,159.20000000000002,159.20000000000002,153.0,24,0,22.3,51.1,5.101612903225806,0.1912083333333333,0.8513540915103416
3212,KABUPATEN INDRAMAYU,2025,11,263.6,263.6,252.0,30,0,35.9,43.2,4.326666666666667,0.3473555555555556,1.0177266428102343
3212,KABUPATEN INDRAMAYU,2025,12,313.2,313.2,288.0,31,0,28.7,58.3,4.040967741935484,0.31959543010752683,0.9793090796677383
3213,KABUPATEN SUBANG,2012,1,341.2,341.2,379.0,31,0,39.8,67.0,2.9993548387096776,0.44888575268817205,0.9186220039184936
3213,KABUPATEN SUBANG,2012,2,346.4,346.4,360.0,29,0,32.6,37.8,3.6317241379310348,0.4481637931034483,0.9247527759596724
3213,KABUPATEN SUBANG,2012,3,188.70000000000002,188.70000000000002,277.0,29,0,13.3,58.0,3.624516129032258,0.444127688172043,0.7243407460243161
3213,KABUPATEN SUBANG,2012,4,292.4,292.4,264.0,29,0,36.7,40.7,3.6839999999999997,0.4394361111111111,1.027485782517543
3213,KABUPATEN SUBANG,2012,5,91.4,91.4,135.0,21,0,11.5,37.1,3.820322580645161,0.40520161290322576,0.6113756613756615
3213,KABUPATEN SUBANG,2012,6,107.2,107.2,127.0,17,0,27.6,36.0,3.634,0.39011805555555557,0.6266257272139626
3213,KABUPATEN SUBANG,2012,7,10.0,10.0,31.0,8,0,2.7,36.4,4.4719354838709675,0.24845833333333334,0.32625
3213,KABUPATEN SUBANG,2012,8,4.0,4.0,14.0,5,0,2.9,42.8,5.225806451612903,0.2013494623655914,0.2125
3213,KABUPATEN SUBANG,2012,9,6.1000000000000005,6.1000000000000005,27.0,11,0,3.0,35.3,5.316,0.21644305555555557,0.18181818181818182
3213,KABUPATEN SUBANG,2012,10,84.9,84.9,139.0,23,0,17.8,40.3,5.0358064516129035,0.2712567204301075,0.4897653554175293
3213,KABUPATEN SUBANG,2012,11,292.7,292.7,273.0,30,0,36.7,32.8,3.7800000000000002,0.42378333333333335,1.0578279351803381
3213,KABUPATEN SUBANG,2012,12,475.90000000000003,475.90000000000003,410.0,31,1,52.6,40.0,3.230645161290323,0.44993951612903227,1.1951945140032096
3213,KABUPATEN SUBANG,2013,1,348.6,348.6,405.0,31,0,25.4,56.2,2.8483870967741933,0.45000134408602155,0.8757871988335755
3213,KABUPATEN SUBANG,2013,2,269.7,269.7,295.0,28,0,29.7,59.0,3.3989285714285713,0.4458303571428571,0.9191325073152805
3213,KABUPATEN SUBANG,2013,3,356.0,356.0,319.0,31,0,26.7,43.6,3.88258064516129,0.44682392473118276,1.0835270403054784
3213,KABUPATEN SUBANG,2013,4,303.2,303.2,329.0,30,0,23.4,33.8,3.2573333333333334,0.44787916666666666,0.90167955247367
3213,KABUPATEN SUBANG,2013,5,252.6,252.6,263.0,30,0,20.1,40.7,3.317096774193548,0.4374462365591398,0.9560939270424565
3213,KABUPATEN SUBANG,2013,6,199.3,199.3,255.0,29,0,23.7,38.9,3.1106666666666665,0.43853749999999997,0.6511337878934227
3213,KABUPATEN SUBANG,2013,7,177.1,177.1,199.0,22,0,26.6,42.8,3.164516129032258,0.42955645161290323,0.7906041134858484
3213,KABUPATEN SUBANG,2013,8,30.0,30.0,78.0,13,0,8.4,45.7,4.669032258064516,0.315005376344086,0.3310500610500611
3213,KABUPATEN SUBANG,2013,9,24.3,24.3,72.0,18,0,4.2,42.1,5.309333333333333,0.25014305555555555,0.2899537037037037
3213,KABUPATEN SUBANG,2013,10,100.7,100.7,105.0,22,0,14.5,47.2,5.031612903225806,0.30555241935483873,0.806038961038961
3213,KABUPATEN SUBANG,2013,11,196.9,196.9,265.0,25,0,27.3,41.4,4.022333333333333,0.4111208333333333,0.6727141636141636
3213,KABUPATEN SUBANG,2013,12,402.1,402.1,421.0,31,1,75.6,37.4,3.061935483870968,0.45096102150537637,0.887109027188364
3213,KABUPATEN SUBANG,2014,1,361.7,361.7,423.0,31,0,43.7,54.0,2.8738709677419356,0.4506478494623656,0.8160437720332413
3213,KABUPATEN SUBANG,2014,2,282.0,282.0,361.0,28,0,35.8,44.3,3.14,0.44659226190476187,0.7121513404692982
3213,KABUPATEN SUBANG,2014,3,335.7,335.7,344.0,31,0,22.8,36.0,3.6954838709677422,0.4459717741935484,1.0071545166303233
3213,KABUPATEN SUBANG,2014,4,315.6,315.6,257.0,30,0,26.1,36.7,3.759,0.44638472222222225,1.3176626336626336
3213,KABUPATEN SUBANG,2014,5,136.7,136.7,183.0,30,0,12.9,35.3,3.723225806451613,0.43592204301075266,0.7276505531505533
3213,KABUPATEN SUBANG,2014,6,142.6,142.6,177.0,25,0,19.6,32.4,3.4023333333333334,0.4266166666666667,0.7363209235209237
3213,KABUPATEN SUBANG,2014,7,130.6,130.6,139.0,25,0,28.3,30.6,3.5716129032258066,0.415385752688172,0.5871505161505159
3213,KABUPATEN SUBANG,2014,8,16.3,16.3,41.0,15,0,7.1,41.4,4.669354838709677,0.30255645161290323,0.3245555555555556
3213,KABUPATEN SUBANG,2014,9,3.0,3.0,22.0,8,0,0.7,48.2,5.849,0.2131472222222222,0.13
3213,KABUPATEN SUBANG,2014,10,26.400000000000002,26.400000000000002,86.0,22,0,4.0,50.4,5.694193548387097,0.2268548387096774,0.2576779155188246
3213,KABUPATEN SUBANG,2014,11,278.5,278.5,243.0,29,0,26.3,41.4,4.331,0.3837527777777778,1.0342893504962472
3213,KABUPATEN SUBANG,2014,12,368.6,368.6,390.0,31,0,43.3,38.9,3.084516129032258,0.4477459677419355,0.9459245321380795
3213,KABUPATEN SUBANG,2015,1,268.1,268.1,354.0,30,0,25.2,46.4,3.3848387096774197,0.4459166666666667,0.739126092589328
3213,KABUPATEN SUBANG,2015,2,344.5,344.5,333.0,26,0,42.3,40.0,3.336785714285714,0.44013244047619043,0.9293593795821616
3213,KABUPATEN SUBANG,2015,3,336.2,336.2,357.0,31,0,28.9,45.0,3.39,0.44765053763440865,0.9457111486973914
3213,KABUPATEN SUBANG,2015,4,326.3,326.3,347.0,30,0,22.1,53.6,3.3396666666666666,0.44790416666666666,1.0459752470038848
3213,KABUPATEN SUBANG,2015,5,71.8,71.8,116.0,20,0,16.4,36.7,4.051612903225807,0.3841438172043011,0.5071984126984126
3213,KABUPATEN SUBANG,2015,6,52.3,52.3,59.0,12,0,19.2,42.8,4.208666666666667,0.3174222222222222,0.5956860269360269
3213,KABUPATEN SUBANG,2015,7,9.3,9.3,38.0,11,0,3.6,43.2,4.561612903225806,0.2320228494623656,0.19585596221959858
3213,KABUPATEN SUBANG,2015,8,2.1,2.1,10.0,4,0,0.8,41.0,5.276774193548387,0.2084811827956989,0.20833333333333331
3213,KABUPATEN SUBANG,2015,9,6.6000000000000005,6.6000000000000005,27.0,8,0,2.0,46.1,5.8613333333333335,0.20515694444444446,0.24
3213,KABUPATEN SUBANG,2015,10,16.4,16.4,40.0,14,0,7.8,47.9,6.170967741935484,0.2258965053763441,0.2989285714285715
3213,KABUPATEN SUBANG,2015,11,189.5,189.5,206.0,29,0,18.1,36.4,4.4590000000000005,0.37554027777777776,0.8508456486042695
3213,KABUPATEN SUBANG,2015,12,352.3,352.3,362.0,31,0,27.6,43.2,3.4699999999999998,0.4448198924731183,0.9374831079569919
3213,KABUPATEN SUBANG,2016,1,359.3,359.3,361.0,31,1,52.3,36.4,3.4993548387096776,0.44916263440860216,0.9155761561335566
3213,KABUPATEN SUBANG,2016,2,685.5,685.5,506.0,29,2,103.8,43.2,2.8858620689655172,0.45397413793103447,1.3146928203419366
3213,KABUPATEN SUBANG,2016,3,369.4,369.4,361.0,31,0,30.6,41.0,3.54,0.44852822580645163,1.0038762681552056
3213,KABUPATEN SUBANG,2016,4,291.4,291.4,295.0,30,0,27.5,34.2,3.4579999999999997,0.4470791666666667,1.007177349339114
3213,KABUPATEN SUBANG,2016,5,204.6,204.6,254.0,31,0,33.1,36.4,3.374516129032258,0.4413239247311828,0.7193334085269569
3213,KABUPATEN SUBANG,2016,6,113.4,113.4,184.0,28,0,14.2,39.2,3.365666666666667,0.43229999999999996,0.551671759612936
3213,KABUPATEN SUBANG,2016,7,127.9,127.9,166.0,27,0,19.2,32.0,3.575483870967742,0.416869623655914,0.6461853641080695
3213,KABUPATEN SUBANG,2016,8,77.5,77.5,139.0,25,0,12.5,33.8,4.136451612903225,0.361736559139785,0.524668253968254
3213,KABUPATEN SUBANG,2016,9,204.5,204.5,233.0,29,0,16.4,40.0,4.0633333333333335,0.42054861111111114,0.8297194691273638
3213,KABUPATEN SUBANG,2016,10,439.6,439.6,361.0,30,1,61.7,32.8,3.491290322580645,0.44400134408602154,1.1997879223179564
3213,KABUPATEN SUBANG,2016,11,393.3,393.3,344.0,30,0,33.6,31.3,3.6806666666666668,0.4496527777777778,1.1196900011180198
3213,KABUPATEN SUBANG,2016,12,212.5,212.5,235.0,30,0,23.2,50.8,3.5258064516129033,0.43880510752688173,0.8693600200968621
3213,KABUPATEN SUBANG,2017,1,190.7,190.7,217.0,29,0,24.0,52.2,3.2419354838709675,0.48511693548387097,1.112157172329586
3213,KABUPATEN SUBANG,2017,2,191.1,191.1,300.0,28,0,27.3,63.4,3.1014285714285714,0.49259821428571426,0.5921488247182077
3213,KABUPATEN SUBANG,2017,3,227.2,227.2,256.0,30,0,22.8,43.9,3.5583870967741937,0.49086559139784947,0.8663537296037298
3213,KABUPATEN SUBANG,2017,4,209.4,209.4,209.0,30,0,19.2,39.2,3.472666666666667,0.48236527777777777,1.2221593499093497
3213,KABUPATEN SUBANG,2017,5,75.9,75.9,83.0,19,0,14.1,35.6,3.948387096774194,0.38470967741935486,0.8662781954887219
3213,KABUPATEN SUBANG,2017,6,79.6,79.6,130.0,28,0,11.6,40.7,3.704,0.3516930555555556,0.4841638321995464
3213,KABUPATEN SUBANG,2017,7,29.7,29.7,86.0,21,0,7.5,47.9,4.3825806451612905,0.29590591397849464,0.27996031746031746
3213,KABUPATEN SUBANG,2017,8,5.4,5.4,27.0,11,0,1.0,54.7,5.476451612903226,0.2597513440860215,0.19090909090909092
3213,KABUPATEN SUBANG,2017,9,61.2,61.2,73.0,17,0,21.6,51.8,5.292666666666666,0.2929333333333333,0.4845119586296057
3213,KABUPATEN SUBANG,2017,10,164.4,164.4,167.0,31,0,18.1,37.4,4.120645161290323,0.42348252688172044,0.9452707776094871
3213,KABUPATEN SUBANG,2017,11,278.6,278.6,228.0,29,1,50.6,68.0,3.4196666666666666,0.4679305555555555,1.0479142696384076
3213,KABUPATEN SUBANG,2017,12,186.7,186.7,179.0,28,0,25.9,47.5,3.339677419354839,0.46864247311827956,1.0290188383045527
3213,KABUPATEN SUBANG,2018,1,188.7,188.7,206.0,28,0,20.5,65.9,3.33,0.47418682795698924,0.8366789064110493
3213,KABUPATEN SUBANG,2018,2,262.4,262.4,309.0,27,0,26.3,53.3,3.092142857142857,0.49526934523809524,0.8785192409865613
3213,KABUPATEN SUBANG,2018,3,267.1,267.1,246.0,31,0,21.1,46.4,3.5041935483870965,0.48984139784946235,1.0283673226415162
3213,KABUPATEN SUBANG,2018,4,169.1,169.1,182.0,26,0,19.2,40.0,3.7849999999999997,0.4665513888888889,1.083325008325008
3213,KABUPATEN SUBANG,2018,5,46.7,46.7,76.0,18,0,15.8,49.3,4.201612903225806,0.3571061827956989,0.5062103174603174
3213,KABUPATEN SUBANG,2018,6,22.2,22.2,77.0,18,0,6.3,48.6,4.245,0.3107069444444444,0.2431547619047619
3213,KABUPATEN SUBANG,2018,7,2.8,2.8,17.0,8,0,0.9,51.5,5.0287096774193545,0.2541760752688172,0.15
3213,KABUPATEN SUBANG,2018,8,13.0,13.0,54.0,14,0,2.9,49.3,5.247741935483871,0.2697634408602151,0.20198412698412702
3213,KABUPATEN SUBANG,2018,9,16.599999999999998,16.599999999999998,34.0,13,0,10.2,59.4,5.7316666666666665,0.2804236111111111,0.2855128205128205
3213,KABUPATEN SUBANG,2018,10,53.5,53.5,137.0,22,0,12.4,50.8,5.39741935483871,0.30533198924731186,0.3271663311436039
3213,KABUPATEN SUBANG,2018,11,330.40000000000003,330.40000000000003,262.0,30,1,83.9,35.3,3.942333333333333,0.46495694444444446,1.1249844646094647
3213,KABUPATEN SUBANG,2018,12,364.2,364.2,292.0,29,1,94.8,46.1,3.4861290322580647,0.488127688172043,1.057049146407132
3213,KABUPATEN SUBANG,2019,1,253.1,253.1,363.0,31,0,37.2,55.4,3.2119354838709677,0.48519489247311826,0.6985512484563718
3213,KABUPATEN SUBANG,2019,2,483.20000000000005,483.20000000000005,346.0,28,1,130.9,39.6,3.5117857142857143,0.49848809523809523,1.4793176888673787
3213,KABUPATEN SUBANG,2019,3,314.9,314.9,303.0,31,0,35.3,45.4,3.351290322580645,0.49612231182795696,1.003786016850533
3213,KABUPATEN SUBANG,2019,4,398.7,398.7,302.0,30,0,45.3,36.4,3.452,0.49509027777777775,1.233186938061938
3213,KABUPATEN SUBANG,2019,5,231.3,231.3,148.0,25,2,78.5,37.8,3.9793548387096775,0.43861021505376346,1.0341561151267036
3213,KABUPATEN SUBANG,2019,6,7.6,7.6,30.0,7,0,2.7,42.8,4.689333333333334,0.2429777777777778,0.2150680272108844
3213,KABUPATEN SUBANG,2019,7,8.6,8.6,28.0,6,0,3.9,45.4,5.239032258064516,0.20649059139784948,0.30416666666666664
3213,KABUPATEN SUBANG,2019,8,6.6,6.6,23.0,6,0,3.1,52.9,5.559354838709678,0.1939180107526882,0.23500000000000001
3213,KABUPATEN SUBANG,2019,9,3.9,3.9,20.0,9,0,1.7,57.2,5.995666666666667,0.20292361111111112,0.1796296296296296
3213,KABUPATEN SUBANG,2019,10,32.4,32.4,98.0,19,0,10.4,64.1,6.1490322580645165,0.2666397849462366,0.2589640768588137
3213,KABUPATEN SUBANG,2019,11,149.7,149.7,218.0,27,0,26.1,55.4,4.856333333333334,0.3567736111111111,0.5528865064976176
3213,KABUPATEN SUBANG,2019,12,429.0,429.0,351.0,31,2,88.4,34.9,3.676129032258064,0.4716505376344086,1.123751471488663
3213,KABUPATEN SUBANG,2020,1,609.8,609.8,403.0,31,4,96.1,49.7,3.1432258064516128,0.49453360215053765,1.3092752881658174
3213,KABUPATEN SUBANG,2020,2,422.8,422.8,454.0,29,0,29.0,50.0,2.9948275862068963,0.4952744252873563,0.9242937218292189
3213,KABUPATEN SUBANG,2020,3,366.2,366.2,356.0,31,0,36.4,41.4,3.4441935483870965,0.4907271505376344,0.9318312271026244
3213,KABUPATEN SUBANG,2020,4,294.2,294.2,306.0,30,0,29.1,40.7,3.3256666666666663,0.48865416666666667,0.9602986866934236
3213,KABUPATEN SUBANG,2020,5,188.6,188.6,237.0,29,0,26.6,33.5,3.2754838709677423,0.46656451612903227,0.6673284130789201
3213,KABUPATEN SUBANG,2020,6,55.1,55.1,135.0,23,0,12.7,41.0,3.886,0.34205972222222225,0.3338517159169333
3213,KABUPATEN SUBANG,2020,7,19.7,19.7,72.0,17,0,4.5,48.6,4.694193548387097,0.2720524193548387,0.2345588235294118
3213,KABUPATEN SUBANG,2020,8,28.3,28.3,96.0,19,0,7.1,56.2,5.155161290322581,0.2876451612903226,0.241654174135028
3213,KABUPATEN SUBANG,2020,9,60.3,60.3,90.0,17,0,28.5,59.0,5.756333333333333,0.26994444444444443,0.4615686274509804
3213,KABUPATEN SUBANG,2020,10,198.9,198.9,240.0,30,0,44.3,48.6,4.2138709677419355,0.34790994623655913,0.8202395382395384
3213,KABUPATEN SUBANG,2020,11,267.8,267.8,274.0,30,1,59.8,42.1,3.728666666666667,0.4474138888888889,0.8720281265575383
3213,KABUPATEN SUBANG,2020,12,282.4,282.4,385.0,31,1,50.5,67.3,3.1187096774193552,0.4744139784946237,0.7116869250454557
3213,KABUPATEN SUBANG,2021,1,399.9,399.9,469.0,31,2,64.9,55.1,2.624516129032258,0.489883064516129,0.7984945260321459
3213,KABUPATEN SUBANG,2021,2,486.8,486.8,459.0,28,1,63.1,51.8,2.777142857142857,0.5002514880952381,0.9763298916057652
3213,KABUPATEN SUBANG,2021,3,330.3,330.3,326.0,31,0,28.6,48.2,3.444838709677419,0.4909435483870968,1.0392655239026207
3213,KABUPATEN SUBANG,2021,4,161.5,161.5,239.0,29,0,26.3,54.4,3.758,0.4498069444444444,0.6412482682673247
3213,KABUPATEN SUBANG,2021,5,152.2,152.2,217.0,28,0,32.1,34.9,3.766774193548387,0.3824529569892473,0.5764783678622963
3213,KABUPATEN SUBANG,2021,6,224.70000000000002,224.70000000000002,247.0,29,1,61.2,36.7,3.281,0.4055902777777778,0.8469018090316266
3213,KABUPATEN SUBANG,2021,7,36.6,36.6,90.0,15,0,12.2,37.1,4.188387096774194,0.34145833333333336,0.34977195027195035
3213,KABUPATEN SUBANG,2021,8,56.9,56.9,108.0,22,0,13.8,52.2,4.756774193548387,0.31535887096774196,0.46243998425816596
3213,KABUPATEN SUBANG,2021,9,71.4,71.4,143.0,25,0,22.7,52.6,5.0873333333333335,0.3096888888888889,0.3822126984126983
3213,KABUPATEN SUBANG,2021,10,206.2,206.2,183.0,31,0,23.2,42.8,4.610967741935484,0.38511962365591396,1.041120071684588
3213,KABUPATEN SUBANG,2021,11,393.8,393.8,314.0,29,0,29.2,40.7,3.355,0.48575416666666665,1.276335730589192
3213,KABUPATEN SUBANG,2021,12,393.59999999999997,393.59999999999997,318.0,31,0,32.4,40.7,3.3070967741935484,0.48745295698924734,1.221560203276543
3213,KABUPATEN SUBANG,2022,1,278.8,278.8,300.0,31,0,27.1,50.0,3.6022580645161293,0.48133198924731185,0.9600047660861539
3213,KABUPATEN SUBANG,2022,2,219.3,219.3,217.0,25,0,23.9,48.6,3.3032142857142857,0.4835342261904762,0.9771821254768623
3213,KABUPATEN SUBANG,2022,3,314.4,314.4,258.0,31,0,21.2,45.4,3.6241935483870966,0.4858387096774194,1.226186991285168
